startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2018-06-01T00:00:00Z","2018-06-01T00:30:00Z",21.3730,21.2501,21.5580,0.0108,1800.0000,0.0197,0.0025,0
"2018-06-01T00:30:00Z","2018-06-01T01:00:00Z",21.2473,21.1913,21.2815,0.0003,1800.0000,0.0191,0.0004,0
"2018-06-01T01:00:00Z","2018-06-01T01:30:00Z",21.0909,20.9497,21.2000,0.0051,1800.0000,0.0194,0.0017,0
"2018-06-01T01:30:00Z","2018-06-01T02:00:00Z",20.9360,20.8248,21.0173,0.0029,1800.0000,0.0192,0.0013,0
"2018-06-01T02:00:00Z","2018-06-01T02:30:00Z",20.7742,20.7063,20.8943,0.0015,1800.0000,0.0192,0.0009,0
"2018-06-01T02:30:00Z","2018-06-01T03:00:00Z",20.6581,20.5219,20.7585,0.0033,1800.0000,0.0193,0.0014,0
"2018-06-01T03:00:00Z","2018-06-01T03:30:00Z",20.6650,20.5265,20.7397,0.0026,1800.0000,0.0192,0.0012,0
"2018-06-01T03:30:00Z","2018-06-01T04:00:00Z",20.4538,20.2728,20.5780,0.0084,1800.0000,0.0195,0.0022,0
"2018-06-01T04:00:00Z","2018-06-01T04:30:00Z",20.5795,20.4927,20.6333,0.0010,1800.0000,0.0191,0.0007,0
"2018-06-01T04:30:00Z","2018-06-01T05:00:00Z",20.4006,20.2244,20.5983,0.0096,1800.0000,0.0196,0.0023,0
"2018-06-01T05:00:00Z","2018-06-01T05:30:00Z",19.9264,19.5704,20.3117,0.0449,1800.0000,0.0215,0.0050,0
"2018-06-01T05:30:00Z","2018-06-01T06:00:00Z",19.7410,19.4463,19.9990,0.0315,1800.0000,0.0208,0.0042,0
"2018-06-01T06:00:00Z","2018-06-01T06:30:00Z",19.2464,19.0299,19.4603,0.0127,1800.0000,0.0197,0.0027,0
"2018-06-01T06:30:00Z","2018-06-01T07:00:00Z",18.9785,18.8198,19.2001,0.0076,1800.0000,0.0194,0.0021,0
"2018-06-01T07:00:00Z","2018-06-01T07:30:00Z",19.3362,18.8843,19.7559,0.0556,1800.0000,0.0220,0.0056,0
"2018-06-01T07:30:00Z","2018-06-01T08:00:00Z",20.8970,19.4618,21.4514,0.1451,1800.0000,0.0262,0.0090,0
"2018-06-01T08:00:00Z","2018-06-01T08:30:00Z",20.9580,20.6151,21.5381,0.0483,1800.0000,0.0217,0.0052,0
"2018-06-01T08:30:00Z","2018-06-01T09:00:00Z",20.8037,20.5133,21.2859,0.0358,1800.0000,0.0211,0.0045,0
"2018-06-01T09:00:00Z","2018-06-01T09:30:00Z",19.9053,19.1701,21.1280,0.5282,1800.0000,0.0392,0.0171,0
"2018-06-01T09:30:00Z","2018-06-01T10:00:00Z",18.9577,18.7151,19.2047,0.0231,1800.0000,0.0203,0.0036,0
"2018-06-01T10:00:00Z","2018-06-01T10:30:00Z",19.5015,18.9698,19.9164,0.0604,1800.0000,0.0223,0.0058,0
"2018-06-01T10:30:00Z","2018-06-01T11:00:00Z",20.2371,19.8989,20.8315,0.0707,1800.0000,0.0228,0.0063,0
"2018-06-01T11:00:00Z","2018-06-01T11:30:00Z",20.2773,19.6766,20.5033,0.0281,1800.0000,0.0206,0.0039,0
"2018-06-01T11:30:00Z","2018-06-01T12:00:00Z",19.5105,19.4331,19.6804,0.0024,1800.0000,0.0191,0.0012,0
"2018-06-01T12:00:00Z","2018-06-01T12:30:00Z",19.5279,19.3535,19.8811,0.0178,1800.0000,0.0200,0.0031,0
"2018-06-01T12:30:00Z","2018-06-01T13:00:00Z",20.7529,19.7819,21.5409,0.2742,1800.0000,0.0312,0.0123,0
"2018-06-01T13:00:00Z","2018-06-01T13:30:00Z",21.9391,21.4929,22.5190,0.0595,1800.0000,0.0223,0.0058,0
"2018-06-01T13:30:00Z","2018-06-01T14:00:00Z",22.9266,22.3380,23.3607,0.0653,1800.0000,0.0227,0.0060,0
"2018-06-01T14:00:00Z","2018-06-01T14:30:00Z",23.9157,23.3071,24.4543,0.1052,1800.0000,0.0246,0.0076,0
"2018-06-01T14:30:00Z","2018-06-01T15:00:00Z",24.7077,24.2577,24.9435,0.0176,1800.0000,0.0203,0.0031,0
"2018-06-01T15:00:00Z","2018-06-01T15:30:00Z",25.0664,24.7637,25.4044,0.0200,1800.0000,0.0204,0.0033,0
"2018-06-01T15:30:00Z","2018-06-01T16:00:00Z",25.3308,24.9862,25.8207,0.0371,1800.0000,0.0214,0.0045,0
"2018-06-01T16:00:00Z","2018-06-01T16:30:00Z",25.8541,25.3872,26.3707,0.0696,1800.0000,0.0230,0.0062,0
"2018-06-01T16:30:00Z","2018-06-01T17:00:00Z",26.3911,25.8800,26.8157,0.0477,1800.0000,0.0219,0.0051,0
"2018-06-01T17:00:00Z","2018-06-01T17:30:00Z",26.8255,26.4648,27.1748,0.0235,1800.0000,0.0207,0.0036,0
"2018-06-01T17:30:00Z","2018-06-01T18:00:00Z",27.4587,26.9862,27.9512,0.0509,1800.0000,0.0222,0.0053,0
"2018-06-01T18:00:00Z","2018-06-01T18:30:00Z",27.6569,26.9639,28.2309,0.0949,1800.0000,0.0243,0.0073,0
"2018-06-01T18:30:00Z","2018-06-01T19:00:00Z",27.8775,27.2848,28.3667,0.0850,1800.0000,0.0238,0.0069,0
"2018-06-01T19:00:00Z","2018-06-01T19:30:00Z",28.2927,27.9833,28.6837,0.0386,1800.0000,0.0216,0.0046,0
