startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2018-04-01T00:00:00Z","2018-04-01T00:30:00Z",13.5470,13.3314,13.7731,0.0135,1800.0000,0.0195,0.0027,0
"2018-04-01T00:30:00Z","2018-04-01T01:00:00Z",13.1174,12.9748,13.3306,0.0082,1800.0000,0.0192,0.0021,0
"2018-04-01T01:00:00Z","2018-04-01T01:30:00Z",13.1791,12.9223,13.3419,0.0150,1800.0000,0.0196,0.0029,0
"2018-04-01T01:30:00Z","2018-04-01T02:00:00Z",12.8542,12.4997,13.1540,0.0388,1800.0000,0.0209,0.0046,0
"2018-04-01T02:00:00Z","2018-04-01T02:30:00Z",12.3463,12.2079,12.4962,0.0039,1800.0000,0.0189,0.0015,0
"2018-04-01T02:30:00Z","2018-04-01T03:00:00Z",11.9742,11.6466,12.2665,0.0338,1800.0000,0.0205,0.0043,0
"2018-04-01T03:00:00Z","2018-04-01T03:30:00Z",11.7850,11.6057,11.9854,0.0098,1800.0000,0.0192,0.0023,0
"2018-04-01T03:30:00Z","2018-04-01T04:00:00Z",11.4468,11.1317,11.6651,0.0189,1800.0000,0.0197,0.0032,0
"2018-04-01T04:00:00Z","2018-04-01T04:30:00Z",10.9196,10.7689,11.1494,0.0086,1800.0000,0.0191,0.0022,0
"2018-04-01T04:30:00Z","2018-04-01T05:00:00Z",11.3638,11.0394,11.8489,0.0738,1800.0000,0.0226,0.0064,0
"2018-04-01T05:00:00Z","2018-04-01T05:30:00Z",12.0011,11.6712,12.5811,0.0491,1800.0000,0.0214,0.0052,0
"2018-04-01T05:30:00Z","2018-04-01T06:00:00Z",12.1747,11.8950,12.6622,0.0545,1800.0000,0.0216,0.0055,0
"2018-04-01T06:00:00Z","2018-04-01T06:30:00Z",11.6524,11.2938,11.8941,0.0161,1800.0000,0.0195,0.0030,0
"2018-04-01T06:30:00Z","2018-04-01T07:00:00Z",12.1103,11.5516,12.5883,0.0680,1800.0000,0.0223,0.0061,0
"2018-04-01T07:00:00Z","2018-04-01T07:30:00Z",11.7770,11.3808,12.0944,0.0536,1800.0000,0.0216,0.0055,0
"2018-04-01T07:30:00Z","2018-04-01T08:00:00Z",11.5853,11.2653,11.9859,0.0279,1800.0000,0.0202,0.0039,0
"2018-04-01T08:00:00Z","2018-04-01T08:30:00Z",12.5335,11.9870,13.0822,0.0779,1800.0000,0.0228,0.0066,0
"2018-04-01T08:30:00Z","2018-04-01T09:00:00Z",12.8556,12.6135,13.0593,0.0102,1800.0000,0.0193,0.0024,0
"2018-04-01T09:00:00Z","2018-04-01T09:30:00Z",12.4086,12.2559,12.6147,0.0087,1800.0000,0.0192,0.0022,0
"2018-04-01T09:30:00Z","2018-04-01T10:00:00Z",12.5153,12.4116,12.6092,0.0034,1800.0000,0.0188,0.0014,0
"2018-04-01T10:00:00Z","2018-04-01T10:30:00Z",12.3519,12.1523,12.4773,0.0096,1800.0000,0.0192,0.0023,0
"2018-04-01T10:30:00Z","2018-04-01T11:00:00Z",12.2912,12.1237,12.3943,0.0063,1800.0000,0.0190,0.0019,0
"2018-04-01T11:00:00Z","2018-04-01T11:30:00Z",12.6055,12.3068,12.7972,0.0145,1800.0000,0.0195,0.0028,0
"2018-04-01T11:30:00Z","2018-04-01T12:00:00Z",12.8276,12.6528,12.9645,0.0077,1800.0000,0.0191,0.0021,0
"2018-04-01T12:00:00Z","2018-04-01T12:30:00Z",13.1826,12.9334,13.3274,0.0127,1800.0000,0.0194,0.0027,0
"2018-04-01T12:30:00Z","2018-04-01T13:00:00Z",13.4232,13.2283,13.6670,0.0170,1800.0000,0.0197,0.0031,0
"2018-04-01T13:00:00Z","2018-04-01T13:30:00Z",13.7397,13.6470,13.8693,0.0039,1800.0000,0.0189,0.0015,0
"2018-04-01T13:30:00Z","2018-04-01T14:00:00Z",14.1107,13.8539,14.2687,0.0109,1800.0000,0.0194,0.0025,0
"2018-04-01T14:00:00Z","2018-04-01T14:30:00Z",14.4184,14.0868,14.6594,0.0283,1800.0000,0.0204,0.0040,0
