startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",22.7311,22.6414,22.8690,0.0030,1800.0000,0.0193,0.0013,0
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",22.6974,22.6078,22.7988,0.0019,1800.0000,0.0193,0.0010,0
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",22.7410,22.5937,23.0810,0.0211,1800.0000,0.0204,0.0034,0
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",22.8753,22.5993,23.1284,0.0149,1800.0000,0.0200,0.0029,0
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",22.2820,21.8495,22.6012,0.0438,1800.0000,0.0216,0.0049,0
"2018-08-01T02:30:00Z","2018-08-01T03:00:00Z",22.2425,22.0469,22.3667,0.0038,1800.0000,0.0194,0.0014,0
"2018-08-01T03:00:00Z","2018-08-01T03:30:00Z",22.0496,21.9680,22.1617,0.0031,1800.0000,0.0193,0.0013,0
"2018-08-01T03:30:00Z","2018-08-01T04:00:00Z",22.0696,22.0172,22.1231,0.0009,1800.0000,0.0192,0.0007,0
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",21.9859,21.8586,22.0718,0.0050,1800.0000,0.0194,0.0017,0
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",21.6123,21.2891,21.8620,0.0299,1800.0000,0.0208,0.0041,0
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",21.0906,20.9482,21.2952,0.0095,1800.0000,0.0196,0.0023,0
"2018-08-01T05:30:00Z","2018-08-01T06:00:00Z",20.9243,20.8384,20.9939,0.0012,1800.0000,0.0191,0.0008,0
"2018-08-01T06:00:00Z","2018-08-01T06:30:00Z",20.8807,20.8232,20.9557,0.0010,1800.0000,0.0191,0.0007,0
"2018-08-01T06:30:00Z","2018-08-01T07:00:00Z",20.7551,20.6294,20.9911,0.0084,1800.0000,0.0196,0.0022,0
"2018-08-01T07:00:00Z","2018-08-01T07:30:00Z",20.6593,20.6046,20.7545,0.0012,1800.0000,0.0191,0.0008,0
"2018-08-01T07:30:00Z","2018-08-01T08:00:00Z",20.5289,20.4568,20.6101,0.0016,1800.0000,0.0191,0.0009,0
"2018-08-01T08:00:00Z","2018-08-01T08:30:00Z",20.4509,20.3637,20.5476,0.0021,1800.0000,0.0192,0.0011,0
"2018-08-01T08:30:00Z","2018-08-01T09:00:00Z",20.3687,20.2665,20.4097,0.0009,1800.0000,0.0191,0.0007,0
"2018-08-01T09:00:00Z","2018-08-01T09:30:00Z",20.1621,20.0125,20.2731,0.0025,1800.0000,0.0192,0.0012,0
"2018-08-01T09:30:00Z","2018-08-01T10:00:00Z",20.0732,20.0116,20.1142,0.0005,1800.0000,0.0191,0.0005,0
"2018-08-01T10:00:00Z","2018-08-01T10:30:00Z",20.1366,20.0867,20.2095,0.0009,1800.0000,0.0191,0.0007,0
"2018-08-01T10:30:00Z","2018-08-01T11:00:00Z",20.1989,20.1665,20.2290,0.0002,1800.0000,0.0190,0.0003,0
"2018-08-01T11:00:00Z","2018-08-01T11:30:00Z",20.2208,20.1638,20.2879,0.0008,1800.0000,0.0191,0.0007,0
"2018-08-01T11:30:00Z","2018-08-01T12:00:00Z",20.3203,20.2599,20.3990,0.0012,1800.0000,0.0191,0.0008,0
"2018-08-01T12:00:00Z","2018-08-01T12:30:00Z",20.3533,20.2780,20.4302,0.0012,1800.0000,0.0191,0.0008,0
"2018-08-01T12:30:00Z","2018-08-01T13:00:00Z",20.6035,20.4042,20.8519,0.0150,1800.0000,0.0199,0.0029,0
"2018-08-01T13:00:00Z","2018-08-01T13:30:00Z",21.0304,20.8196,21.3765,0.0140,1800.0000,0.0199,0.0028,0
"2018-08-01T13:30:00Z","2018-08-01T14:00:00Z",21.5071,21.2763,21.7110,0.0127,1800.0000,0.0198,0.0027,0
"2018-08-01T14:00:00Z","2018-08-01T14:30:00Z",21.9302,21.6610,22.2981,0.0328,1800.0000,0.0210,0.0043,0
"2018-08-01T14:30:00Z","2018-08-01T15:00:00Z",22.9420,22.2977,23.4093,0.1061,1800.0000,0.0246,0.0077,0
"2018-08-01T15:00:00Z","2018-08-01T15:30:00Z",24.0450,23.3719,24.5462,0.0940,1800.0000,0.0241,0.0072,0
"2018-08-01T15:30:00Z","2018-08-01T16:00:00Z",24.3662,23.5922,24.9898,0.1453,1800.0000,0.0264,0.0090,0
"2018-08-01T16:00:00Z","2018-08-01T16:30:00Z",24.3262,23.7420,24.9605,0.0781,1800.0000,0.0234,0.0066,0
"2018-08-01T16:30:00Z","2018-08-01T17:00:00Z",24.5165,24.2439,24.8126,0.0269,1800.0000,0.0208,0.0039,0
"2018-08-01T17:00:00Z","2018-08-01T17:30:00Z",24.5679,24.2449,25.0357,0.0354,1800.0000,0.0212,0.0044,0
"2018-08-01T17:30:00Z","2018-08-01T18:00:00Z",25.4545,24.3074,26.2679,0.2956,1800.0000,0.0321,0.0128,0
"2018-08-01T18:00:00Z","2018-08-01T18:30:00Z",26.0470,25.5473,26.5455,0.0989,1800.0000,0.0244,0.0074,0
"2018-08-01T18:30:00Z","2018-08-01T19:00:00Z",26.0129,25.6551,26.8406,0.1045,1800.0000,0.0247,0.0076,0
"2018-08-01T19:00:00Z","2018-08-01T19:30:00Z",26.3898,25.8608,27.1025,0.1165,1800.0000,0.0252,0.0080,0
"2018-08-01T19:30:00Z","2018-08-01T20:00:00Z",26.7826,26.5199,27.1683,0.0176,1800.0000,0.0204,0.0031,0
"2018-08-01T20:00:00Z","2018-08-01T20:30:00Z",26.8822,26.6753,27.0689,0.0084,1800.0000,0.0199,0.0022,0
"2018-08-01T20:30:00Z","2018-08-01T21:00:00Z",26.8974,26.6803,27.1359,0.0095,1800.0000,0.0199,0.0023,0
"2018-08-01T21:00:00Z","2018-08-01T21:30:00Z",26.9004,26.7196,27.0856,0.0058,1800.0000,0.0197,0.0018,0
"2018-08-01T21:30:00Z","2018-08-01T22:00:00Z",26.9207,26.8244,27.0706,0.0031,1800.0000,0.0196,0.0013,0
"2018-08-01T22:00:00Z","2018-08-01T22:30:00Z",26.6516,25.8314,26.9666,0.0712,1800.0000,0.0231,0.0063,0
"2018-08-01T22:30:00Z","2018-08-01T23:00:00Z",25.4862,25.1357,25.8741,0.0370,1800.0000,0.0214,0.0045,0
"2018-08-01T23:00:00Z","2018-08-01T23:30:00Z",25.2219,24.6775,25.5161,0.0180,1800.0000,0.0203,0.0032,0
"2018-08-01T23:30:00Z","2018-08-02T00:00:00Z",21.7168,20.7894,24.6733,1.0280,1800.0000,0.0515,0.0239,0
"2018-08-02T00:00:00Z","2018-08-02T00:30:00Z",20.8617,20.6364,21.0277,0.0108,1800.0000,0.0197,0.0025,0
"2018-08-02T00:30:00Z","2018-08-02T01:00:00Z",21.0385,20.7115,21.4789,0.0430,1800.0000,0.0215,0.0049,0
"2018-08-02T01:00:00Z","2018-08-02T01:30:00Z",21.5743,21.1437,22.0208,0.0491,1800.0000,0.0218,0.0052,0
"2018-08-02T01:30:00Z","2018-08-02T02:00:00Z",21.6975,21.1135,22.2918,0.1259,1800.0000,0.0254,0.0084,0
"2018-08-02T02:00:00Z","2018-08-02T02:30:00Z",22.1419,21.1032,23.2522,0.3007,1800.0000,0.0322,0.0129,0
