startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2018-01-01T00:00:00Z","2018-01-01T00:30:00Z",-11.8191,-12.0530,-11.3982,0.0208,1800.0000,0.0187,0.0034,0
"2018-01-01T00:30:00Z","2018-01-01T01:00:00Z",-11.8426,-12.2089,-11.2954,0.0315,1800.0000,0.0193,0.0042,0
"2018-01-01T01:00:00Z","2018-01-01T01:30:00Z",-11.9728,-12.2918,-11.3402,0.0412,1800.0000,0.0199,0.0048,0
"2018-01-01T01:30:00Z","2018-01-01T02:00:00Z",-12.1896,-12.6086,-11.6626,0.0393,1800.0000,0.0198,0.0047,0
"2018-01-01T02:00:00Z","2018-01-01T02:30:00Z",-12.4442,-12.7938,-12.0835,0.0361,1800.0000,0.0196,0.0045,0
"2018-01-01T02:30:00Z","2018-01-01T03:00:00Z",-12.5036,-12.8807,-12.0053,0.0289,1800.0000,0.0192,0.0040,0
"2018-01-01T03:00:00Z","2018-01-01T03:30:00Z",-12.7981,-12.9804,-12.3200,0.0126,1800.0000,0.0182,0.0026,0
"2018-01-01T03:30:00Z","2018-01-01T04:00:00Z",-12.4537,-12.7708,-12.1337,0.0211,1800.0000,0.0187,0.0034,0
"2018-01-01T04:00:00Z","2018-01-01T04:30:00Z",-12.3745,-12.6486,-12.1711,0.0115,1800.0000,0.0181,0.0025,0
"2018-01-01T04:30:00Z","2018-01-01T05:00:00Z",-12.5848,-12.7455,-12.4596,0.0022,1800.0000,0.0175,0.0011,0
"2018-01-01T05:00:00Z","2018-01-01T05:30:00Z",-12.5344,-12.6989,-12.3820,0.0049,1800.0000,0.0177,0.0016,0
"2018-01-01T05:30:00Z","2018-01-01T06:00:00Z",-12.4102,-12.7615,-12.0858,0.0209,1800.0000,0.0187,0.0034,0
"2018-01-01T06:00:00Z","2018-01-01T06:30:00Z",-12.7838,-13.2066,-12.4358,0.0440,1800.0000,0.0200,0.0049,0
"2018-01-01T06:30:00Z","2018-01-01T07:00:00Z",-12.9771,-13.1824,-12.7301,0.0092,1800.0000,0.0179,0.0023,0
"2018-01-01T07:00:00Z","2018-01-01T07:30:00Z",-12.8643,-13.1849,-12.4802,0.0201,1800.0000,0.0186,0.0033,0
"2018-01-01T07:30:00Z","2018-01-01T08:00:00Z",-12.8631,-13.1380,-12.5311,0.0168,1800.0000,0.0184,0.0031,0
"2018-01-01T08:00:00Z","2018-01-01T08:30:00Z",-12.8801,-13.1888,-12.5151,0.0255,1800.0000,0.0189,0.0038,0
"2018-01-01T08:30:00Z","2018-01-01T09:00:00Z",-12.8323,-13.0758,-12.5652,0.0112,1800.0000,0.0181,0.0025,0
"2018-01-01T09:00:00Z","2018-01-01T09:30:00Z",-12.8731,-13.2741,-12.5111,0.0317,1800.0000,0.0193,0.0042,0
"2018-01-01T09:30:00Z","2018-01-01T10:00:00Z",-13.1082,-13.4724,-12.6919,0.0199,1800.0000,0.0186,0.0033,0
"2018-01-01T10:00:00Z","2018-01-01T10:30:00Z",-13.0981,-13.4636,-12.7113,0.0269,1800.0000,0.0190,0.0039,0
"2018-01-01T10:30:00Z","2018-01-01T11:00:00Z",-13.1519,-13.4752,-12.8051,0.0266,1800.0000,0.0190,0.0038,0
"2018-01-01T11:00:00Z","2018-01-01T11:30:00Z",-13.0968,-13.4021,-12.6165,0.0327,1800.0000,0.0194,0.0043,0
"2018-01-01T11:30:00Z","2018-01-01T12:00:00Z",-13.2132,-13.7100,-12.8420,0.0386,1800.0000,0.0197,0.0046,0
"2018-01-01T12:00:00Z","2018-01-01T12:30:00Z",-13.1472,-13.4919,-12.7151,0.0293,1800.0000,0.0191,0.0040,0
"2018-01-01T12:30:00Z","2018-01-01T13:00:00Z",-13.1797,-13.4310,-12.6228,0.0283,1800.0000,0.0191,0.0040,0
"2018-01-01T13:00:00Z","2018-01-01T13:30:00Z",-12.9411,-13.3445,-12.3842,0.0541,1800.0000,0.0206,0.0055,0
"2018-01-01T13:30:00Z","2018-01-01T14:00:00Z",-12.3167,-12.8262,-11.8610,0.0559,1800.0000,0.0207,0.0056,0
"2018-01-01T14:00:00Z","2018-01-01T14:30:00Z",-11.1284,-12.0692,-10.4221,0.2032,1800.0000,0.0275,0.0106,0
"2018-01-01T14:30:00Z","2018-01-01T15:00:00Z",-10.2810,-10.7889,-9.6897,0.0546,1800.0000,0.0207,0.0055,0
"2018-01-01T15:00:00Z","2018-01-01T15:30:00Z",-9.2196,-9.8974,-7.6846,0.2411,1800.0000,0.0291,0.0116,0
"2018-01-01T15:30:00Z","2018-01-01T16:00:00Z",-8.1233,-9.0183,-7.2901,0.1067,1800.0000,0.0234,0.0077,0
"2018-01-01T16:00:00Z","2018-01-01T16:30:00Z",-7.8825,-8.7292,-7.0473,0.1518,1800.0000,0.0255,0.0092,0
"2018-01-01T16:30:00Z","2018-01-01T17:00:00Z",-7.3001,-8.2136,-5.2439,0.3240,1800.0000,0.0322,0.0134,0
"2018-01-01T17:00:00Z","2018-01-01T17:30:00Z",-6.2883,-8.0095,-4.3473,1.0281,1800.0000,0.0510,0.0239,0
"2018-01-01T17:30:00Z","2018-01-01T18:00:00Z",-6.7388,-8.4845,-4.3890,1.3695,1800.0000,0.0580,0.0276,0
"2018-01-01T18:00:00Z","2018-01-01T18:30:00Z",-7.0665,-8.1492,-4.5135,0.8063,1800.0000,0.0459,0.0212,0
"2018-01-01T18:30:00Z","2018-01-01T19:00:00Z",-6.1527,-7.3845,-4.5467,0.4262,1800.0000,0.0355,0.0154,0
"2018-01-01T19:00:00Z","2018-01-01T19:30:00Z",-7.0169,-7.7394,-5.7640,0.1682,1800.0000,0.0262,0.0097,0
"2018-01-01T19:30:00Z","2018-01-01T20:00:00Z",-5.9053,-7.1346,-5.0710,0.1968,1800.0000,0.0274,0.0105,0
"2018-01-01T20:00:00Z","2018-01-01T20:30:00Z",-6.0692,-6.6244,-5.2853,0.1110,1800.0000,0.0237,0.0079,0
"2018-01-01T20:30:00Z","2018-01-01T21:00:00Z",-7.3144,-7.7277,-6.4518,0.1084,1800.0000,0.0235,0.0078,0
"2018-01-01T21:00:00Z","2018-01-01T21:30:00Z",-7.8819,-8.1551,-7.5178,0.0215,1800.0000,0.0189,0.0035,0
"2018-01-01T21:30:00Z","2018-01-01T22:00:00Z",-8.5311,-9.1484,-8.0152,0.1179,1800.0000,0.0239,0.0081,0
"2018-01-01T22:00:00Z","2018-01-01T22:30:00Z",-9.3346,-9.9083,-8.8903,0.0502,1800.0000,0.0205,0.0053,0
"2018-01-01T22:30:00Z","2018-01-01T23:00:00Z",-9.7708,-10.4075,-9.3996,0.0470,1800.0000,0.0203,0.0051,0
"2018-01-01T23:00:00Z","2018-01-01T23:30:00Z",-10.4284,-10.9105,-10.0706,0.0336,1800.0000,0.0195,0.0043,0
"2018-01-01T23:30:00Z","2018-01-02T00:00:00Z",-10.5965,-11.2716,-10.1790,0.0611,1800.0000,0.0210,0.0058,0
"2018-01-02T00:00:00Z","2018-01-02T00:30:00Z",-11.1742,-11.6439,-10.6920,0.0587,1800.0000,0.0209,0.0057,0
"2018-01-02T00:30:00Z","2018-01-02T01:00:00Z",-11.5318,-11.7541,-11.3165,0.0093,1800.0000,0.0180,0.0023,0
"2018-01-02T01:00:00Z","2018-01-02T01:30:00Z",-11.8081,-12.0266,-11.5595,0.0118,1800.0000,0.0182,0.0026,0
"2018-01-02T01:30:00Z","2018-01-02T02:00:00Z",-12.1774,-12.5260,-11.7965,0.0242,1800.0000,0.0189,0.0037,0
"2018-01-02T02:00:00Z","2018-01-02T02:30:00Z",-12.6318,-12.9027,-12.4602,0.0093,1800.0000,0.0180,0.0023,0
"2018-01-02T02:30:00Z","2018-01-02T03:00:00Z",-12.9862,-13.3126,-12.6030,0.0364,1800.0000,0.0196,0.0045,0
"2018-01-02T03:00:00Z","2018-01-02T03:30:00Z",-13.3544,-13.7793,-12.9570,0.0378,1800.0000,0.0196,0.0046,0
"2018-01-02T03:30:00Z","2018-01-02T04:00:00Z",-13.5993,-13.7551,-13.1769,0.0166,1800.0000,0.0184,0.0030,0
"2018-01-02T04:00:00Z","2018-01-02T04:30:00Z",-13.5020,-13.7370,-13.2289,0.0135,1800.0000,0.0182,0.0027,0
"2018-01-02T04:30:00Z","2018-01-02T05:00:00Z",-13.5188,-13.7445,-13.3021,0.0091,1800.0000,0.0179,0.0022,0
"2018-01-02T05:00:00Z","2018-01-02T05:30:00Z",-14.1568,-14.4467,-13.7133,0.0220,1800.0000,0.0187,0.0035,0
"2018-01-02T05:30:00Z","2018-01-02T06:00:00Z",-13.9911,-14.2079,-13.6742,0.0176,1800.0000,0.0184,0.0031,0
"2018-01-02T06:00:00Z","2018-01-02T06:30:00Z",-13.8994,-14.2264,-13.5849,0.0197,1800.0000,0.0185,0.0033,0
"2018-01-02T06:30:00Z","2018-01-02T07:00:00Z",-14.1742,-14.4376,-13.7689,0.0324,1800.0000,0.0193,0.0042,0
"2018-01-02T07:00:00Z","2018-01-02T07:30:00Z",-14.0092,-14.2760,-13.6931,0.0109,1800.0000,0.0180,0.0025,0
"2018-01-02T07:30:00Z","2018-01-02T08:00:00Z",-13.9397,-14.2548,-13.6654,0.0211,1800.0000,0.0186,0.0034,0
"2018-01-02T08:00:00Z","2018-01-02T08:30:00Z",-14.2747,-14.5278,-13.9174,0.0234,1800.0000,0.0187,0.0036,0
"2018-01-02T08:30:00Z","2018-01-02T09:00:00Z",-14.5087,-14.7404,-14.0948,0.0194,1800.0000,0.0185,0.0033,0
"2018-01-02T09:00:00Z","2018-01-02T09:30:00Z",-14.6005,-14.8912,-14.2488,0.0239,1800.0000,0.0188,0.0036,0
"2018-01-02T09:30:00Z","2018-01-02T10:00:00Z",-14.8417,-15.1108,-14.5524,0.0104,1800.0000,0.0179,0.0024,0
"2018-01-02T10:00:00Z","2018-01-02T10:30:00Z",-15.0009,-15.2094,-14.7835,0.0069,1800.0000,0.0177,0.0020,0
"2018-01-02T10:30:00Z","2018-01-02T11:00:00Z",-15.0315,-15.2378,-14.7086,0.0098,1800.0000,0.0179,0.0023,0
"2018-01-02T11:00:00Z","2018-01-02T11:30:00Z",-15.1495,-15.3967,-14.9364,0.0150,1800.0000,0.0182,0.0029,0
"2018-01-02T11:30:00Z","2018-01-02T12:00:00Z",-15.2879,-15.4563,-15.0969,0.0049,1800.0000,0.0176,0.0017,0
"2018-01-02T12:00:00Z","2018-01-02T12:30:00Z",-15.1036,-15.2892,-14.7737,0.0105,1800.0000,0.0179,0.0024,0
"2018-01-02T12:30:00Z","2018-01-02T13:00:00Z",-14.7107,-15.1679,-14.2151,0.0621,1800.0000,0.0209,0.0059,0
"2018-01-02T13:00:00Z","2018-01-02T13:30:00Z",-14.1928,-14.2987,-14.0378,0.0028,1800.0000,0.0175,0.0012,0
"2018-01-02T13:30:00Z","2018-01-02T14:00:00Z",-13.5920,-14.0624,-13.1388,0.0617,1800.0000,0.0209,0.0059,0
"2018-01-02T14:00:00Z","2018-01-02T14:30:00Z",-12.4953,-13.4910,-11.6258,0.3905,1800.0000,0.0342,0.0147,0
"2018-01-02T14:30:00Z","2018-01-02T15:00:00Z",-11.3786,-12.0496,-10.2610,0.1712,1800.0000,0.0262,0.0098,0
"2018-01-02T15:00:00Z","2018-01-02T15:30:00Z",-9.7791,-10.8561,-8.4764,0.4037,1800.0000,0.0347,0.0150,0
"2018-01-02T15:30:00Z","2018-01-02T16:00:00Z",-7.9025,-8.9500,-6.8366,0.2066,1800.0000,0.0278,0.0107,0
"2018-01-02T16:00:00Z","2018-01-02T16:30:00Z",-7.5423,-8.8399,-6.3103,0.4076,1800.0000,0.0349,0.0150,0
"2018-01-02T16:30:00Z","2018-01-02T17:00:00Z",-7.2206,-8.4538,-5.3783,0.5468,1800.0000,0.0391,0.0174,0
"2018-01-02T17:00:00Z","2018-01-02T17:30:00Z",-5.9496,-7.2555,-4.7976,0.4424,1800.0000,0.0360,0.0157,0
"2018-01-02T17:30:00Z","2018-01-02T18:00:00Z",-5.3195,-6.4625,-3.8236,0.2854,1800.0000,0.0308,0.0126,0
"2018-01-02T18:00:00Z","2018-01-02T18:30:00Z",-3.5616,-5.3217,-1.7844,0.7943,1800.0000,0.0457,0.0210,0
