startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2018-11-01T00:00:00Z","2018-11-01T00:30:00Z",16.9761,16.8203,17.3705,0.0138,1800.0000,0.0197,0.0028,0
"2018-11-01T00:30:00Z","2018-11-01T01:00:00Z",17.3142,17.0353,17.7246,0.0287,1800.0000,0.0205,0.0040,0
"2018-11-01T01:00:00Z","2018-11-01T01:30:00Z",17.5279,17.2174,17.7659,0.0167,1800.0000,0.0199,0.0030,0
"2018-11-01T01:30:00Z","2018-11-01T02:00:00Z",17.6629,17.3131,17.8967,0.0157,1800.0000,0.0198,0.0030,0
"2018-11-01T02:00:00Z","2018-11-01T02:30:00Z",17.4541,16.9022,17.8164,0.0326,1800.0000,0.0207,0.0043,0
"2018-11-01T02:30:00Z","2018-11-01T03:00:00Z",17.5921,16.8678,18.0621,0.0783,1800.0000,0.0231,0.0066,0
"2018-11-01T03:00:00Z","2018-11-01T03:30:00Z",18.1721,17.6158,18.9405,0.0921,1800.0000,0.0238,0.0072,0
"2018-11-01T03:30:00Z","2018-11-01T04:00:00Z",18.7862,18.1675,19.1360,0.0547,1800.0000,0.0220,0.0055,0
"2018-11-01T04:00:00Z","2018-11-01T04:30:00Z",19.4465,19.1126,19.7215,0.0134,1800.0000,0.0198,0.0027,0
"2018-11-01T04:30:00Z","2018-11-01T05:00:00Z",19.3303,18.9965,19.6120,0.0154,1800.0000,0.0199,0.0029,0
"2018-11-01T05:00:00Z","2018-11-01T05:30:00Z",18.4423,17.4404,19.4145,0.3476,1800.0000,0.0337,0.0139,0
"2018-11-01T05:30:00Z","2018-11-01T06:00:00Z",17.3384,16.9335,17.7062,0.0472,1800.0000,0.0215,0.0051,0
"2018-11-01T06:00:00Z","2018-11-01T06:30:00Z",17.2466,16.8693,17.7024,0.0698,1800.0000,0.0226,0.0062,0
"2018-11-01T06:30:00Z","2018-11-01T07:00:00Z",17.4570,16.7483,18.9469,0.2674,1800.0000,0.0309,0.0122,0
"2018-11-01T07:00:00Z","2018-11-01T07:30:00Z",18.3848,17.8088,18.6564,0.0523,1800.0000,0.0218,0.0054,0
"2018-11-01T07:30:00Z","2018-11-01T08:00:00Z",17.6113,16.7747,18.5313,0.2098,1800.0000,0.0287,0.0108,0
"2018-11-01T08:00:00Z","2018-11-01T08:30:00Z",17.3229,16.5950,18.0040,0.1204,1800.0000,0.0250,0.0082,0
"2018-11-01T08:30:00Z","2018-11-01T09:00:00Z",17.0538,16.5373,17.9069,0.1412,1800.0000,0.0259,0.0089,0
